bird_name,scientific_name,count,date,time,latitude,longitude,location,county,state,observation_method
Carolina Chickadee,Poecile carolinensis,1,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-23,17:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Carolina Chickadee,Poecile carolinensis,2,2025-03-30,14:35:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-02,16:56:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-01,06:44:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,3,2025-03-12,17:44:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,2,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,2,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-09,09:26:00,33.104354,-87.550369,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10435, -87.55037",Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,2,2025-03-22,07:54:00,33.255742,-87.588475,"3201 Mayberry Landing Dr, Northport US-AL 33.25574, -87.58848",Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,5,2025-03-22,07:08:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-04,06:24:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,1,2025-03-15,08:41:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-22,07:19:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,1,2025-03-11,17:18:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-17,14:26:00,33.158844,-87.594826,"5765–5789 Martin Luther King Jr Blvd, Tuscaloosa US-AL 33.15884, -87.59483",Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,3,2025-03-26,14:37:00,33.2652452,-87.5350821,Munny Sokol Park,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-21,08:50:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,6,2025-03-26,07:15:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,2,2025-03-30,11:49:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-24,18:37:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,3,2025-03-14,08:40:00,33.2760286,-87.4145222,Rocky Branch Park,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-28,16:00:00,33.21407,-87.564454,"2025 Jack Warner Pkwy, Tuscaloosa US-AL (33.2141,-87.5645)",Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,2,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-28,17:36:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,1,2025-03-08,08:30:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,2,2025-03-11,16:50:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,3,2025-03-25,09:19:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,1,2025-03-01,09:09:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,4,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-28,09:52:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,4,2025-03-23,06:52:00,33.018162,-87.368288,Fire Tower Road,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-16,07:30:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,2,2025-03-30,09:20:00,33.4251511,-87.6054867,"17694 U.S. 43, Northport, Alabama, US (33.425, -87.605)",Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,4,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-07,09:18:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Carolina Chickadee,Poecile carolinensis,3,2025-03-03,08:05:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
Carolina Chickadee,Poecile carolinensis,1,2025-03-29,10:14:00,33.4251511,-87.6054867,"17694 U.S. 43, Northport, Alabama, US (33.425, -87.605)",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,1,2025-03-15,08:06:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,1,2025-03-25,11:26:00,33.1897681,-87.3242283,I-20 Cottondale Rest Area,Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,3,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,5,2025-03-23,11:51:00,33.2112712,-87.5765877,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-21,07:50:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,2,2025-03-29,10:00:00,33.297659,-87.503736,"8627 Forrestal Ln, Tuscaloosa US-AL 33.29766, -87.50374",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,2,2025-03-31,14:08:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-16,12:15:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-15,07:40:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,2,2025-03-08,08:30:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,1,2025-03-13,17:34:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-17,14:26:00,33.158844,-87.594826,"5765–5789 Martin Luther King Jr Blvd, Tuscaloosa US-AL 33.15884, -87.59483",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,2,2025-03-17,15:38:00,33.222526,-87.526059,Riverview Landing,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-07,09:44:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,4,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,6,2025-03-26,07:15:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-26,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,4,2025-03-06,06:34:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,3,2025-03-01,08:30:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-30,15:11:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-18,07:35:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,8,2025-03-23,06:52:00,33.018162,-87.368288,Fire Tower Road,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,4,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-14,08:40:00,33.2760286,-87.4145222,Rocky Branch Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-29,10:00:00,33.297659,-87.503736,"8627 Forrestal Ln, Tuscaloosa US-AL 33.29766, -87.50374",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,4,2025-03-18,16:30:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-14,12:04:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,4,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,4,2025-03-26,16:15:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-02,16:56:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-22,18:25:00,33.222273,-87.611616,Robert Cardinal Park,Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,1,2025-03-22,11:33:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,4,2025-03-31,16:12:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-29,10:14:00,33.4251511,-87.6054867,"17694 U.S. 43, Northport, Alabama, US (33.425, -87.605)",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,3,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-01,06:44:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,1,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-28,17:36:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,3,2025-03-03,17:20:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,4,2025-03-24,10:12:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,2,2025-03-02,06:30:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-30,11:49:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,7,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-14,10:53:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-03,06:27:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,1,2025-03-12,07:04:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,2,2025-03-09,08:16:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-04,16:30:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,1,2025-03-31,16:05:00,33.2190015,-87.5541341,Tuscaloosa Riverwalk,Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,1,2025-03-29,06:26:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,2,2025-03-27,16:39:00,33.194812,-87.480894,Arboretum/Prickett Running Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-25,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,2,2025-03-08,07:03:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,5,2025-03-22,07:08:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,4,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-11,12:59:00,33.121092,-87.5374223,Newt Hinton Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-24,17:43:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-14,06:50:00,33.2760286,-87.4145222,Rocky Branch Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-23,17:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,4,2025-03-29,09:34:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-07,06:21:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,1,2025-03-15,10:04:00,33.2126573,-87.5681787,"2307 Jack Warner Parkway, Tuscaloosa, Alabama, US (33.213, -87.568)",Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,7,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,,2025-03-28,10:31:00,33.237158,-87.587312,30th St Northport,Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,1,2025-03-09,18:13:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,6,2025-03-26,14:37:00,33.2652452,-87.5350821,Munny Sokol Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-21,17:49:00,33.2652452,-87.5350821,Munny Sokol Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-16,07:30:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-30,09:20:00,33.4251511,-87.6054867,"17694 U.S. 43, Northport, Alabama, US (33.425, -87.605)",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,1,2025-03-06,16:42:00,33.188155,-87.524159,"Snow Hinton Park, Tuscaloosa US-AL 33.18816, -87.52416",Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,8,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-08,08:34:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-25,11:26:00,33.1897681,-87.3242283,I-20 Cottondale Rest Area,Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,2,2025-03-11,16:50:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-26,12:02:00,33.136622,-87.665491,"6906–6982 Black Warrior Rd, Tuscaloosa US-AL 33.13662, -87.66549",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,2,2025-03-31,07:23:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-14,12:04:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-26,12:02:00,33.136622,-87.665491,"6906–6982 Black Warrior Rd, Tuscaloosa US-AL 33.13662, -87.66549",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,3,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-26,07:46:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,1,2025-03-19,09:10:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-16,10:57:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,5,2025-03-10,11:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-17,18:29:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-05,15:58:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,3,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-30,14:35:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,5,2025-03-25,16:37:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-05,06:27:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,2,2025-03-17,14:26:00,33.158844,-87.594826,"5765–5789 Martin Luther King Jr Blvd, Tuscaloosa US-AL 33.15884, -87.59483",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,3,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-03,08:05:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-24,06:55:00,33.256448,-87.431037,Deerlick Creek Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-26,10:53:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-04,06:24:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,2,2025-03-30,15:11:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,1,2025-03-18,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Carolina Wren,Thryothorus ludovicianus,2,2025-03-12,16:38:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-17,06:25:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,4,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,3,2025-03-28,08:00:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
Carolina Wren,Thryothorus ludovicianus,2,2025-03-23,07:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Carolina Wren,Thryothorus ludovicianus,1,2025-03-13,07:26:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
